314,-37400,50.12,49.99,363.774,162.21,-0.01,46.974
315,-37200,45.456,49.99,363.759,162.192,-0.01,46.959
316,-37000,40.69,49.99,363.745,162.18,-0.01,46.945
317,-36800,35.839,49.99,363.743,162.167,-0.01,46.943
318,-36600,30.668,49.99,363.738,162.175,-0.01,46.938
319,-36400,25.084,49.99,363.735,162.162,-0.01,46.935
320,-36200,19.257,49.99,363.725,162.174,-0.01,46.925
321,-36000,13.758,49.99,363.732,162.174,-0.01,46.932
322,-35800,8.19,49.99,363.738,162.162,-0.01,46.938
323,-35600,2.862,49.99,363.749,162.156,-0.01,46.949
324,-35400,-2.371,49.99,363.747,162.147,-0.01,46.947
325,-35200,-7.347,49.99,363.748,162.157,-0.01,46.948
326,-35000,-11.871,49.99,363.754,162.152,-0.01,46.954
327,-34800,-16.122,49.99,363.755,162.159,-0.01,46.955
328,-34600,-20.755,49.99,363.771,162.15,-0.01,46.971
329,-34400,-24.506,49.99,363.792,162.166,-0.01,46.992
330,-34200,-29.506,49.99,363.792,162.163,-0.01,46.992
331,-34000,-34.053,49.99,363.765,162.171,-0.01,46.965
332,-33800,-38.015,49.99,363.762,162.176,-0.01,46.962
333,-33600,-41.611,49.99,363.767,162.167,-0.01,46.967
334,-33400,-45.316,49.99,363.779,162.164,-0.01,46.979
335,-33200,-48.927,49.99,363.767,162.162,-0.01,46.967
336,-33000,-52.46,49.99,363.762,162.165,-0.01,46.962
337,-32800,-56.173,49.99,363.749,162.177,-0.01,46.949
338,-32600,-59.222,49.99,363.755,162.169,-0.01,46.955
339,-32400,-62.327,49.99,363.767,162.155,-0.01,46.967
340,-32200,-65.548,49.99,363.77,162.141,-0.01,46.97
341,-32000,-68.262,49.99,363.763,162.134,-0.01,46.963
342,-31800,-70.618,49.99,363.758,162.135,-0.01,46.958
343,-31600,-72.638,49.99,363.767,162.125,-0.01,46.967
344,-31400,-74.439,49.99,363.75,162.117,-0.01,46.95
345,-31200,-75.999,49.99,363.74,162.101,-0.01,46.94
346,-31000,-77.029,49.99,363.76,162.105,-0.01,46.96
347,-30800,-78.269,49.98,363.78,162.096,-0.02,46.98
348,-30600,-79.306,49.98,363.789,162.099,-0.02,46.989
349,-30400,-80.453,49.98,363.782,162.098,-0.02,46.982
350,-30200,-80.718,49.98,363.777,162.103,-0.02,46.977
351,-30000,-80.195,49.98,363.779,162.101,-0.02,46.979
352,-29800,-79.306,49.98,363.775,162.101,-0.02,46.975
353,-29600,-78.753,49.98,363.778,162.096,-0.02,46.978
354,-29400,-78.004,49.98,363.762,162.107,-0.02,46.962
355,-29200,-76.998,49.98,363.767,162.108,-0.02,46.967
356,-29000,-75.508,49.98,363.761,162.109,-0.02,46.961
357,-28800,-73.488,49.98,363.757,162.112,-0.02,46.957
358,-28600,-71.273,49.98,363.766,162.116,-0.02,46.966
359,-28400,-68.59,49.98,363.762,162.11,-0.02,46.962
360,-28200,-65.493,49.98,363.785,162.109,-0.02,46.985
361,-28000,-62.342,49.98,363.79,162.107,-0.02,46.99
362,-27800,-57.974,49.98,363.797,162.112,-0.02,46.997
363,-27600,-54.644,49.98,363.809,162.105,-0.02,47.009
364,-27400,-50.027,49.98,363.811,162.101,-0.02,47.011
365,-27200,-45.472,49.98,363.811,162.09,-0.02,47.011
366,-27000,-40.776,49.98,363.819,162.087,-0.02,47.019
367,-26800,-35.956,49.98,363.808,162.092,-0.02,47.008
368,-26600,-30.676,49.98,363.817,162.087,-0.02,47.017
369,-26400,-25.021,49.98,363.818,162.079,-0.02,47.018
370,-26200,-19.366,49.98,363.804,162.071,-0.02,47.004
371,-26000,-13.836,49.98,363.813,162.089,-0.02,47.013
372,-25800,-8.19,49.98,363.816,162.105,-0.02,47.016
373,-25600,-2.784,49.98,363.813,162.114,-0.02,47.013
374,-25400,2.402,49.98,363.802,162.111,-0.02,47.002
375,-25200,7.269,49.98,363.8,162.13,-0.02,47
376,-25000,11.723,49.98,363.785,162.15,-0.02,46.985
377,-24800,16.052,49.98,363.766,162.15,-0.02,46.966
378,-24600,20.692,49.98,363.756,162.144,-0.02,46.956
379,-24400,24.397,49.98,363.765,162.14,-0.02,46.965
380,-24200,29.436,49.98,363.758,162.117,-0.02,46.958
381,-24000,33.905,49.98,363.757,162.119,-0.02,46.957
382,-23800,38.015,49.98,363.758,162.113,-0.02,46.958
383,-23600,41.697,49.98,363.752,162.111,-0.02,46.952
384,-23400,45.355,49.98,363.767,162.122,-0.02,46.967
385,-23200,48.942,49.98,363.78,162.123,-0.02,46.98
386,-23000,52.53,49.98,363.774,162.12,-0.02,46.974
387,-22800,56.118,49.98,363.78,162.105,-0.02,46.98
388,-22600,59.308,49.98,363.794,162.091,-0.02,46.994
389,-22400,62.444,49.98,363.808,162.087,-0.02,47.008
390,-22200,65.548,49.98,363.795,162.081,-0.02,46.995
391,-22000,68.301,49.98,363.813,162.074,-0.02,47.013
392,-21800,70.649,49.98,363.826,162.075,-0.02,47.026
393,-21600,72.716,49.98,363.819,162.08,-0.02,47.019
394,-21400,74.525,49.98,363.824,162.088,-0.02,47.024
395,-21200,76.116,49.98,363.824,162.107,-0.02,47.024
396,-21000,77.185,49.98,363.82,162.115,-0.02,47.02
397,-20800,78.456,49.98,363.834,162.128,-0.02,47.034
398,-20600,79.462,49.98,363.846,162.137,-0.02,47.046
399,-20400,80.367,49.98,363.847,162.125,-0.02,47.047
400,-20200,80.695,49.98,363.85,162.126,-0.02,47.05
401,-20000,80.297,49.98,363.852,162.124,-0.02,47.052
402,-19800,79.361,49.98,363.851,162.12,-0.02,47.051
403,-19600,78.76,49.98,363.844,162.102,-0.02,47.044
404,-19400,78.09,49.98,363.841,162.099,-0.02,47.041
405,-19200,77.029,49.98,363.836,162.096,-0.02,47.036
406,-19000,75.672,49.98,363.828,162.097,-0.02,47.028
407,-18800,73.574,49.98,363.832,162.083,-0.02,47.032
408,-18600,71.257,49.98,363.829,162.082,-0.02,47.029
409,-18400,68.652,49.98,363.81,162.087,-0.02,47.01
